id,model,bleu,rouge1,rouge2,rougeL,bertscore,radeval_bertscore,ratescore,temporal_f1
688a29474f1dea00078d54ce,base_qwen,6.00225692409681e-10,0.2571428571428571,0.038461538461538464,0.14285714285714288,0.43835124373435974,0.5853968262672424,0.5049749115321568,1.0
688a1c86240fa00008c7d9b7,base_qwen,5.345609460041033e-10,0.3083333333333333,0.07563025210084034,0.19166666666666668,0.45119231939315796,0.6055493950843811,0.5463942428156077,1.0
688a1a08b887ab0007e375f6,base_qwen,5.79830179923798e-10,0.35294117647058826,0.06392694063926942,0.20814479638009048,0.5267664790153503,0.6211154460906982,0.6377092208462287,1.0
688a108484245700083c2fda,base_qwen,2.8453684613506286e-06,0.2857142857142857,0.08333333333333334,0.18045112781954886,0.5263161659240723,0.6143333911895752,0.6395369133542264,1e-10
688a04fcdd28a300073cc8c2,base_qwen,4.596288997565562e-10,0.27450980392156865,0.04950495049504951,0.14705882352941177,0.41283926367759705,0.5583996176719666,0.5211476192130704,1.0
688a0a57ea433260475c3ea1,base_qwen,4.911920326858753e-10,0.2272727272727273,0.10344827586206898,0.1818181818181818,0.4428693354129791,0.42853444814682007,0.6349638755229319,1.0
688a03719b275c0007df4492,base_qwen,5.932579859701393e-10,0.31527093596059114,0.04975124378109453,0.16748768472906406,0.48374733328819275,0.5687726140022278,0.626314149417557,1.0
688a0260ea433260475c337c,base_qwen,5.115040063976025e-10,0.3018867924528302,0.03809523809523809,0.1792452830188679,0.48876646161079407,0.5489905476570129,0.6468310593013851,1.0
688a0203c88a350007da75ab,base_qwen,3.1058530880632703e-06,0.26720647773279355,0.06530612244897958,0.20242914979757082,0.4793638586997986,0.5520616173744202,0.6306950145371649,1.0
688a00bb9ef0b50008b2d340,base_qwen,5.396682232826316e-10,0.26291079812206575,0.037914691943127965,0.15023474178403756,0.4377598166465759,0.5684160590171814,0.5944396572640517,1.0
68894e62ea4332c1c3172d0c,base_qwen,4.797760034226474e-10,0.2732919254658385,0.10062893081761007,0.1739130434782609,0.48061829805374146,0.45606184005737305,0.590392207062062,1.0
68894e64ea4332c1c3172d12,base_qwen,3.503769280533424e-06,0.3228346456692913,0.05555555555555555,0.1496062992125984,0.44747045636177063,0.6055529713630676,0.5946759563881057,1.0
68894e65ea4332c1c3172d19,base_qwen,0.03440108534457646,0.37142857142857144,0.05755395683453238,0.17142857142857143,0.4035238027572632,0.6653066277503967,0.5478614137094252,1.9999999994e-10
68894e67ea4332c1c3172d1f,base_qwen,5.934848748251932e-10,0.272,0.07258064516129031,0.144,0.34213921427726746,0.45455414056777954,0.45887265138184824,1.0
6889fa59ea433260475c2a06,base_qwen,6.7241086273599e-10,0.29906542056074764,0.08490566037735849,0.16822429906542055,0.3781193196773529,0.5470020771026611,0.5225383917634389,1.0
6889f57e005bd40008675030,base_qwen,4.745358555993347e-10,0.2962962962962963,0.04672897196261682,0.1759259259259259,0.452403724193573,0.5904906988143921,0.5795419134072783,1.9999999994e-10
6889ed6dea433260475c141f,base_qwen,4.02423467332876e-06,0.28310502283105027,0.06451612903225806,0.1643835616438356,0.37857306003570557,0.5960084199905396,0.5272675076006998,1.9999999994e-10
6889eb71bc83060007fd286f,base_qwen,5.970845644050259e-10,0.2995594713656387,0.05333333333333334,0.18502202643171806,0.401699036359787,0.6379575729370117,0.5870828506540751,1.0
6889e1c85a07ec00085e67c3,base_qwen,4.884612676076729e-10,0.21428571428571427,0.08108108108108109,0.14285714285714285,0.2970036566257477,0.4690191149711609,0.48877906214452393,1.0
6889db8a9720b000075a957a,base_qwen,3.5843997646648183e-06,0.2814070351758794,0.06091370558375635,0.15075376884422112,0.4216354489326477,0.5435991287231445,0.6377335036673178,1.0
6889d663bf9eba00075c7631,base_qwen,4.599828662757705e-10,0.2511627906976744,0.03755868544600939,0.14883720930232558,0.38345131278038025,0.5112523436546326,0.569909009672342,1.9999999994e-10
6889ce42b5fea90007745d1f,base_qwen,4.834584180710117e-10,0.3055555555555556,0.037383177570093455,0.17592592592592593,0.5200568437576294,0.6326926350593567,0.6348002124637712,1.0
6889a69fa56ba00008aa8924,base_qwen,4.1909132416024253e-10,0.2346938775510204,0.08247422680412371,0.14285714285714288,0.42627209424972534,0.40984034538269043,0.4886977329735313,1.0
68890f50d94c380007f0f51e,base_qwen,8.274118744960396e-10,0.3877551020408163,0.07216494845360825,0.22448979591836735,0.5354544520378113,0.6717957854270935,0.7358531158512654,1.0
68890acfea4332c1c316fdee,base_qwen,5.396682232826316e-10,0.25870646766169153,0.04020100502512563,0.16915422885572137,0.4531717300415039,0.6114013195037842,0.6411500335003432,1.0
688906d9ea4332c1c316fa23,base_qwen,3.861594530036821e-06,0.3274336283185841,0.07142857142857142,0.19469026548672566,0.5033534169197083,0.5868489146232605,0.6129447829306466,1.0
6888edcfea4332c1c316daca,base_qwen,4.5262076489489205e-10,0.2380952380952381,0.057692307692307696,0.14285714285714285,0.34472039341926575,0.5307923555374146,0.5374884208259696,1.0
6888eddaea4332c1c316dafb,base_qwen,3.9835684750039764e-10,0.18579234972677594,0.08839779005524862,0.1092896174863388,0.360884428024292,0.3481074571609497,0.45784917343252457,1.0
6888eddfea4332c1c316db0a,base_qwen,5.251988852759626e-10,0.2857142857142857,0.053475935828877004,0.14814814814814814,0.35300856828689575,0.5473520159721375,0.5427033440215763,1.0
6888ede6ea4332c1c316db1f,base_qwen,3.7085186322261103e-06,0.28169014084507044,0.07582938388625592,0.18779342723004694,0.4707971513271332,0.5074389576911926,0.5698591944089438,1e-10
6888e041b06c0b00076489b1,base_qwen,4.80175569009445e-10,0.24884792626728114,0.046511627906976744,0.11059907834101383,0.44767794013023376,0.6377537250518799,0.5413451912089119,1.0
6888eef4ea4332c1c316dcbd,base_qwen,4.901938278863188e-10,0.2564102564102564,0.10389610389610389,0.16666666666666669,0.4732044041156769,0.43832263350486755,0.536415731445161,1.0
6888dfb7ea4332c1c316c9c0,base_qwen,7.351233384562221e-10,0.37288135593220345,0.06837606837606838,0.18644067796610173,0.5011872053146362,0.6661940813064575,0.6071473406279059,1.0
6888dfbaea4332c1c316c9cb,base_qwen,4.826065811612505e-10,0.28936170212765955,0.02575107296137339,0.15319148936170213,0.3876519203186035,0.6092739105224609,0.5277944485373929,1.0
6888d4cd6a48fa0007690584,base_qwen,5.254515484699328e-10,0.2830188679245283,0.047619047619047616,0.16037735849056603,0.48527655005455017,0.509804368019104,0.6568355683580834,1.0
6888be0ba5db2500084f6335,base_qwen,4.922019243923332e-10,0.2742857142857143,0.09248554913294797,0.1714285714285714,0.46496373414993286,0.5278069972991943,0.5259692774905501,1.0
6888bf71f349c000073af7b0,base_qwen,5.848408466190465e-10,0.29411764705882354,0.0495049504950495,0.16666666666666666,0.47568878531455994,0.5299755930900574,0.6318281321140077,1.0
6888b1efea4332c1c316904f,base_qwen,3.859382126156251e-06,0.30917874396135264,0.0878048780487805,0.22222222222222224,0.5096978545188904,0.5158141255378723,0.6390699664781982,1.0
6888a757830012000748268b,base_qwen,5.677569382581561e-10,0.29743589743589743,0.04145077720207253,0.17435897435897435,0.48073580861091614,0.540427565574646,0.6424680251955026,1.0
6888a1fa6a199500090bb0ab,base_qwen,0.04732981817282818,0.30841121495327106,0.07547169811320754,0.1869158878504673,0.4536692202091217,0.5732730627059937,0.5788548417475586,1.0
68888ebad7ac620007d03cf9,base_qwen,4.602474971305942e-06,0.34265734265734266,0.056338028169014086,0.20279720279720279,0.4304507374763489,0.7172286510467529,0.5946642108016479,1.9999999994e-10
68888e86d7ac620007d03cf6,base_qwen,4.5652710967685e-06,0.2901554404145078,0.07329842931937172,0.15544041450777202,0.40922918915748596,0.5052595138549805,0.572823035205286,1.0
68888486b225520008ec410b,base_qwen,6.878786909717464e-10,0.34977578475336324,0.08144796380090497,0.17937219730941703,0.4152365028858185,0.5834709405899048,0.6234785921811696,1.0
68886805ebb36500099ed3be,base_qwen,3.868941671190464e-06,0.29702970297029707,0.08,0.198019801980198,0.4836660623550415,0.5966484546661377,0.6243630990681883,1.0
6887d92eea4332c1c315fd26,base_qwen,5.546804996981484e-10,0.25196850393700787,0.047619047619047616,0.14173228346456695,0.42929309606552124,0.6908345818519592,0.5411337176825268,1.0
6887aa66ea4332c1c315d982,base_qwen,0.043230387298624294,0.2914572864321608,0.08121827411167513,0.22110552763819094,0.48613494634628296,0.5818513035774231,0.5881207315698805,1.0
6887aa7fea4332c1c315da08,base_qwen,4.399534609908011e-06,0.27358490566037735,0.047619047619047616,0.1509433962264151,0.4009195864200592,0.5643259882926941,0.55507566066087,1.9999999994e-10
6887aa74ea4332c1c315d9bc,base_qwen,4.589604683939343e-10,0.27499999999999997,0.025210084033613446,0.14166666666666666,0.41641363501548767,0.4969000518321991,0.5247581053068233,1.9999999994e-10
6887aa72ea4332c1c315d9b2,base_qwen,5.543885843042462e-10,0.2458100558659218,0.03389830508474576,0.1229050279329609,0.41841304302215576,0.5947155952453613,0.6263130488550226,1.0
6887aa71ea4332c1c315d9ae,base_qwen,6.285094900870325e-10,0.25142857142857145,0.09248554913294797,0.1714285714285714,0.4223863184452057,0.36525166034698486,0.4903332722756428,1.0
6887aa6dea4332c1c315d99b,base_qwen,7.523699274225144e-10,0.32758620689655177,0.06086956521739131,0.12931034482758622,0.41999924182891846,0.7230222821235657,0.580350518029645,1.9999999994e-10
6887aa6eea4332c1c315d9a2,base_qwen,5.330548874765853e-06,0.3222222222222222,0.07865168539325842,0.1888888888888889,0.4757802188396454,0.6315764784812927,0.5972253377985218,1.9999999994e-10
6887a6c9ea4332c1c315d6e5,base_qwen,3.785383837684048e-06,0.28717948717948716,0.08290155440414508,0.17435897435897435,0.4780787229537964,0.51137775182724,0.5885651682008147,1.0
6887899b531f9300079908f9,base_qwen,4.031312227347179e-06,0.36363636363636365,0.08648648648648649,0.21390374331550804,0.4984115660190582,0.573441743850708,0.7029339129943825,1.0
68877befa94b2200077213f3,base_qwen,4.991413552989816e-10,0.2857142857142857,0.06185567010309278,0.18367346938775508,0.38299524784088135,0.5074376463890076,0.626515162672736,1.0
688777edbfed560007bc7174,base_qwen,4.335610063817191e-10,0.2080924855491329,0.07017543859649122,0.12716763005780346,0.4387238919734955,0.5084406733512878,0.532037710258818,1.0
68876b9bbdc0cf00073aaf5c,base_qwen,5.482675212977575e-10,0.27499999999999997,0.05042016806722689,0.15,0.4482686519622803,0.5420254468917847,0.5766555586550369,1.0
68874dc44d01e600081ad9ba,base_qwen,6.987412325467279e-10,0.3346938775510204,0.04938271604938271,0.1469387755102041,0.3731176555156708,0.5899621844291687,0.571600108018906,1.0
68874c4e5966d50007fe077b,base_qwen,5.66824066612849e-10,0.25136612021857924,0.11049723756906077,0.17486338797814208,0.4463028013706207,0.46369966864585876,0.540568336435243,1.0
68873c725f1d9c0006b1e209,base_qwen,4.777734122200187e-10,0.23076923076923078,0.0603448275862069,0.13675213675213677,0.33143970370292664,0.4924178123474121,0.48390780969931346,1.9999999994e-10
68873b547522090007db33fe,base_qwen,3.2269172681085176e-06,0.31782945736434104,0.0625,0.16279069767441862,0.4533149302005768,0.6289826035499573,0.5878379169083628,1.0
68873810cae85700072bc95b,base_qwen,6.041743927951701e-10,0.2631578947368421,0.03191489361702128,0.15789473684210525,0.4291256070137024,0.5884943008422852,0.5412906481897388,1.0
688738e2ea4332c1c3155bbd,base_qwen,4.168339485178511e-06,0.28402366863905326,0.059880239520958084,0.1893491124260355,0.4832380414009094,0.5371864438056946,0.6084292876377821,1.0
688733ed6817110008058cc6,base_qwen,0.039373595585109396,0.2396694214876033,0.10833333333333334,0.15702479338842976,0.460721880197525,0.4782983660697937,0.4820262081677879,1.0
6887333c01c43d00075a7a80,base_qwen,3.581445546141275e-06,0.32850241545893716,0.07804878048780488,0.21256038647342998,0.48037150502204895,0.5604983568191528,0.6291815540935625,1.0
6887256cfeffcf00082ba72b,base_qwen,6.183303576066706e-10,0.3212435233160622,0.0418848167539267,0.1761658031088083,0.4783990681171417,0.6017295122146606,0.5872799221332321,1.0
6887244b0a84b20007cc1a2b,base_qwen,6.567989805846499e-10,0.35918367346938773,0.07407407407407407,0.2448979591836735,0.4802836775779724,0.615917980670929,0.5625028557234478,1.9999999994e-10
68867350ea4332c1c314e95f,base_qwen,3.810000935629652e-06,0.26008968609865474,0.045248868778280535,0.15246636771300448,0.3858942687511444,0.5811144113540649,0.4937412531940985,1.0
68867314ea4332c1c314e92f,base_qwen,4.666933879353982e-10,0.23376623376623376,0.07894736842105263,0.15584415584415584,0.4483770430088043,0.4235077500343323,0.5413954451913118,1.0
688670f95774c20007fa07cf,base_qwen,0.023176802050525944,0.2385321100917431,0.10185185185185186,0.17431192660550457,0.47685590386390686,0.4840559959411621,0.547959285235925,1.0
68866a7e50274200071336ae,base_qwen,4.056822229598586e-06,0.34170854271356793,0.07106598984771573,0.20100502512562812,0.4918215572834015,0.6042726635932922,0.6071861743815123,1e-10
6886681cea4332c1c314decf,base_qwen,3.4423528510184298e-06,0.32407407407407407,0.07476635514018692,0.19444444444444442,0.516040563583374,0.57059246301651,0.7101522246731216,1.0
688663223705b30007d63b41,base_qwen,3.420633452349945e-06,0.32850241545893716,0.07804878048780488,0.21256038647342998,0.4934377670288086,0.5605417490005493,0.6870316540663264,1.0
68865b3fea4332c1c314ce59,base_qwen,6.285094900870325e-10,0.3258426966292135,0.045454545454545456,0.20224719101123592,0.5014644861221313,0.5479730367660522,0.6190966415504751,1.0
6886565e8ce6520006522ec0,base_qwen,5.118975821428234e-10,0.2543352601156069,0.0935672514619883,0.16184971098265896,0.4632009267807007,0.4583052396774292,0.6044390589707511,1.0
688656868ce6520006522ec2,base_qwen,5.552893587867326e-10,0.24561403508771928,0.07079646017699116,0.14912280701754385,0.36424076557159424,0.5018617510795593,0.4725335670437682,1.0
6886537eeb596d00082fa4a3,base_qwen,0.04294275508675704,0.3027027027027027,0.07650273224043716,0.21621621621621623,0.4887600541114807,0.5325337052345276,0.6388338981364103,1.0
688647bfaf9e520008f76132,base_qwen,3.9028658262984883e-10,0.26804123711340205,0.03460207612456748,0.1443298969072165,0.3970714807510376,0.4436115622520447,0.47862426880494857,1.9999999994e-10
68863c65c7fe4d0007e4937d,base_qwen,3.6595058113174924e-06,0.27615062761506276,0.0590717299578059,0.13389121338912136,0.48452088236808777,0.5772631168365479,0.5809370566672192,1.0
68863c7d6895bf00073da75f,base_qwen,3.6169433867207167e-06,0.2992125984251969,0.05555555555555555,0.16535433070866143,0.42754295468330383,0.5668401122093201,0.5847927732060164,1.0
68864d6df19d90000764de5d,base_qwen,8.927173779103915e-10,0.29906542056074764,0.05660377358490566,0.16822429906542058,0.43384528160095215,0.5913514494895935,0.6195671308752085,1.0
688645c29a12010008ae4368,base_qwen,4.017948673909605e-06,0.32954545454545453,0.06896551724137932,0.19318181818181818,0.4992058277130127,0.5616584420204163,0.6363300133564945,1.0
6886434d76fcb900080266b3,base_qwen,4.106076099850554e-06,0.3146067415730337,0.06818181818181818,0.21348314606741572,0.5075387954711914,0.580634593963623,0.6280432603977567,1.9999999994e-10
68863d97dc96fb0007c88141,base_qwen,4.983305198099397e-10,0.26993865030674846,0.02484472049689441,0.13496932515337423,0.4291411340236664,0.4742693603038788,0.6198155499413137,1.0
688631371ee13d00096cf69b,base_qwen,1.0035949788213728e-13,0.2980769230769231,0.029126213592233007,0.13461538461538464,0.4530426263809204,0.637919545173645,0.5659848355485563,1.0
688630e130a241000774a16c,base_qwen,3.251181976293397e-06,0.23744292237442924,0.05529953917050692,0.1735159817351598,0.4174380600452423,0.5732322335243225,0.5935226313548528,1.0
68862d80e9fff100084847a5,base_qwen,4.804822096606053e-10,0.2127659574468085,0.06451612903225806,0.13829787234042554,0.32826781272888184,0.5122025012969971,0.4477977772074716,1.9999999994e-10
68860d8bace5fe00083d1594,base_qwen,5.759282027901999e-10,0.32978723404255317,0.07526881720430108,0.2021276595744681,0.5217991471290588,0.6106600165367126,0.6494864809794295,1.9999999994e-10
688602c1ea4332c1c31454e1,base_qwen,4.941837835506655e-10,0.23204419889502764,0.055865921787709494,0.16574585635359118,0.43588629364967346,0.44804099202156067,0.6637327644194355,1.0
688602caea4332c1c3145504,base_qwen,3.80475712476414e-06,0.32352941176470595,0.0891089108910891,0.17647058823529413,0.4661683440208435,0.5396154522895813,0.5363773841925739,1.9999999994e-10
688602d0ea4332c1c3145516,base_qwen,4.219286706687501e-06,0.2592592592592593,0.05607476635514019,0.19444444444444445,0.47547468543052673,0.5746471285820007,0.5361594625148728,1.0
688602d8ea4332c1c314551f,base_qwen,6.557553285477027e-10,0.336,0.04838709677419355,0.15999999999999998,0.4839528501033783,0.6376060247421265,0.5511711150638274,1.0
688602d9ea4332c1c3145525,base_qwen,3.1435586889961047e-06,0.2661290322580645,0.04878048780487805,0.14516129032258066,0.3701750636100769,0.6485371589660645,0.5367741630928318,1.0
6885fe1f673d1c0008566244,base_qwen,5.975120292664886e-10,0.2484472049689441,0.03773584905660378,0.14906832298136646,0.4153795540332794,0.5601603984832764,0.5944183731766332,1.9999999994e-10
6885ec94e561ee00087f9548,base_qwen,3.6416480575982854e-06,0.2758620689655173,0.04975124378109452,0.15763546798029557,0.4491930902004242,0.5751603841781616,0.5209827828520163,1.9999999994e-10
6885e895e561ee00087f9530,base_qwen,4.230590093690544e-10,0.23300970873786409,0.0784313725490196,0.14563106796116504,0.3437266945838928,0.5566736459732056,0.459883665112661,1.9999999994e-10
6885cb4514e93200088108c7,base_qwen,4.079309148480153e-06,0.30434782608695654,0.06593406593406594,0.18478260869565216,0.4841092824935913,0.6233701109886169,0.6108324478514138,1.0
688544e9997eb20007756906,base_qwen,4.958595116658706e-10,0.25263157894736843,0.07446808510638299,0.13684210526315788,0.359640896320343,0.524016261100769,0.49554486768882333,1.9999999994e-10
688544d8997eb20007756903,base_qwen,5.358808438817719e-10,0.26999999999999996,0.030303030303030297,0.18,0.4165864884853363,0.5148255228996277,0.5759895079157081,1.0
68854465e953ac0007c9ec63,base_qwen,6.778468283070973e-10,0.26200873362445415,0.04405286343612335,0.13973799126637554,0.3436864912509918,0.5483957529067993,0.5184450793440171,1.9999999994e-10
6885445fe953ac0007c9ec62,base_qwen,6.009757175912021e-06,0.32167832167832167,0.0851063829787234,0.2377622377622378,0.5229772925376892,0.5132313370704651,0.6535937906201484,1.0
6884eaddefa01700089ffe1f,base_qwen,3.5327254968789147e-06,0.2539682539682539,0.053475935828877004,0.1693121693121693,0.40976524353027344,0.5014219284057617,0.6579125242678114,1.0
68854e8035d0cc00091929ed,base_qwen,5.67658412104577e-10,0.2994652406417112,0.04324324324324324,0.16042780748663102,0.492107629776001,0.5877964496612549,0.5935859163228613,1.0
68852a9aea4332c1c3139b4a,base_qwen,6.536971718847593e-10,0.29850746268656714,0.04020100502512563,0.1890547263681592,0.4480431079864502,0.5448718070983887,0.6625782678045208,1.0
688517ea95161500078c8a02,base_qwen,4.953674173185108e-10,0.30973451327433627,0.03571428571428572,0.1504424778761062,0.49858853220939636,0.6274276971817017,0.6239315868353675,1.0
6884eae7b177680006a05ca5,base_qwen,7.4908994093515e-10,0.34020618556701027,0.07291666666666666,0.2268041237113402,0.5163726806640625,0.598061740398407,0.6173229797915118,1.0
6884fadcea4332c1c31361ed,base_qwen,5.620463286309414e-10,0.33492822966507174,0.07729468599033816,0.1722488038277512,0.49576234817504883,0.5934082865715027,0.5496066537788372,1.0
6884fae5ea4332c1c3136209,base_qwen,5.578169898241929e-10,0.2898550724637681,0.04878048780487805,0.1642512077294686,0.49716177582740784,0.5591820478439331,0.5642425215584511,1.0
6885085420c44f0006cdd69c,base_qwen,4.4980036479087945e-10,0.2558139534883721,0.10588235294117648,0.17441860465116277,0.45101767778396606,0.46963900327682495,0.5300032906747059,1.0
6884fd71909cc90008edd59e,base_qwen,4.774247741167081e-10,0.2358974358974359,0.07253886010362694,0.14358974358974358,0.35774004459381104,0.5271335244178772,0.5271175222809927,1.9999999994e-10
6884f834f5fb5900088c678f,base_qwen,4.693058872179313e-10,0.2272727272727273,0.08045977011494253,0.1590909090909091,0.4339388608932495,0.4368370473384857,0.5174205614964633,1.0
6884e03e07e55a000704b2ad,base_qwen,4.958595116658706e-10,0.23711340206185566,0.07291666666666667,0.13402061855670103,0.332236647605896,0.46323850750923157,0.479649359811156,1.9999999994e-10
6884dc2440aa7d0005c9c9e5,base_qwen,5.418925885480577e-10,0.2931937172774869,0.042328042328042326,0.15706806282722513,0.412058562040329,0.5836915969848633,0.5214578718248694,1.9999999994e-10
6884d960c6693e0009d12100,base_qwen,4.160842582669146e-06,0.2962962962962963,0.0641711229946524,0.1693121693121693,0.4795133173465729,0.5420203804969788,0.5690117700041518,1.0
6884c6dc3729330007685daf,base_qwen,8.54431620329459e-14,0.2247191011235955,0.045454545454545456,0.1348314606741573,0.366685152053833,0.397248238325119,0.44954537484793294,1.0
6884b8103c85400007308e15,base_qwen,5.671340744955377e-10,0.31746031746031744,0.06417112299465241,0.20105820105820107,0.4521840810775757,0.5408501625061035,0.574020519935653,1.9999999994e-10
6884941a5c7c8e0007cf58b2,base_qwen,6.063066298266411e-10,0.3417085427135678,0.07106598984771574,0.18090452261306533,0.47200194001197815,0.6232425570487976,0.6028952613156521,1.0
68848eecb552ee0007fe1670,base_qwen,6.466369002109544e-10,0.27722772277227725,0.1,0.15841584158415842,0.41813305020332336,0.46433717012405396,0.48438063795042624,1.0
68848a38c5383a0008ec66c1,base_qwen,5.03638293631829e-10,0.2590673575129534,0.0837696335078534,0.1450777202072539,0.33879396319389343,0.5582666397094727,0.48160011741015835,1.9999999994e-10
68848c0a68538300072aebf2,base_qwen,3.2175280263850298e-06,0.2666666666666667,0.059701492537313425,0.14074074074074075,0.388023316860199,0.524368405342102,0.5296740554929762,1.9999999994e-10
688488d175beeb00071e7409,base_qwen,3.208426856333521e-06,0.2809917355371901,0.06666666666666667,0.17355371900826447,0.4524160325527191,0.5458917617797852,0.6255675497477644,1.0
68847fbdea4332c1c312b056,base_qwen,6.189603331147822e-10,0.3621399176954732,0.04979253112033195,0.15637860082304525,0.4225582778453827,0.5882829427719116,0.5643893452762352,1.0
6882843dec11c40007d77699,base_qwen,9.020581732294081e-10,0.41,0.0808080808080808,0.22999999999999998,0.509307324886322,0.5669615864753723,0.626679457922172,1.0
68846d6e7992c500072914bc,base_qwen,0.029484025332184142,0.32160804020100503,0.07106598984771574,0.18090452261306533,0.5030405521392822,0.6488094329833984,0.548706361919223,1.0
688451f19324870007178b4b,base_qwen,5.763587916910831e-10,0.3406593406593406,0.03333333333333333,0.1978021978021978,0.4941879212856293,0.5856732726097107,0.6340132199767264,1.0
6883c1439c9acf0009b954cb,base_qwen,7.103702337682983e-10,0.30864197530864196,0.05,0.16049382716049385,0.5049642324447632,0.5884168744087219,0.6052605488142674,1.0
6883bc71b8e45d00080465e6,base_qwen,5.993230810586243e-10,0.30337078651685395,0.05681818181818182,0.15730337078651685,0.5025736093521118,0.5020230412483215,0.6398459554114162,1.0
688381afea4332c1c312440f,base_qwen,4.317667409435112e-06,0.39062500000000006,0.10236220472440948,0.16406249999999997,0.4490848779678345,0.7154791355133057,0.6168046741053681,1.0
688381b4ea4332c1c3124422,base_qwen,4.188512643436444e-10,0.22727272727272727,0.08045977011494253,0.13636363636363638,0.438994437456131,0.5102009177207947,0.48983855036574536,1.0
68836dd48f76e00008069a18,base_qwen,5.59437592977854e-10,0.28571428571428575,0.041237113402061855,0.18367346938775508,0.45201852917671204,0.5400106310844421,0.6085390328787383,1.0
6883844d2387960008e7694c,base_qwen,4.979459414152963e-10,0.2777777777777778,0.056074766355140186,0.14814814814814814,0.4894614517688751,0.5698485374450684,0.6312073100611988,1.0
68825f4bea4332c1c311a278,base_qwen,4.61121969749129e-10,0.23744292237442924,0.06451612903225806,0.1278538812785388,0.42605122923851013,0.44791269302368164,0.4641345809829658,1.0
68836e3e8f76e00008069a1a,base_qwen,5.131955916644867e-10,0.2288135593220339,0.05128205128205129,0.1440677966101695,0.39075520634651184,0.49975356459617615,0.4983744758006402,1.0
688368388f76e00008069a03,base_qwen,6.140015891513108e-10,0.24096385542168675,0.036585365853658534,0.1566265060240964,0.480730801820755,0.5446425080299377,0.583171352093365,1.0
68835f27b228e40008e326cd,base_qwen,4.3958588895323585e-06,0.3253588516746411,0.0966183574879227,0.1913875598086124,0.4667010009288788,0.606717050075531,0.5851649677586044,1.9999999994e-10
6883625eb228e40008e326d7,base_qwen,6.110253252079623e-10,0.33170731707317075,0.03940886699507389,0.16585365853658537,0.4853537082672119,0.6147677302360535,0.5990698440049576,1.0
68834ff3b228e40008e326ab,base_qwen,3.971517234437212e-06,0.2894736842105263,0.07964601769911504,0.1929824561403509,0.47144460678100586,0.5936475992202759,0.5554299550016552,1.0
688343a0a0127d0008597493,base_qwen,5.720100964271234e-10,0.297029702970297,0.039999999999999994,0.18811881188118812,0.47238531708717346,0.6107926964759827,0.5557891851089994,1.0
6883434ba0127d0008597491,base_qwen,3.195063373976412e-06,0.2904564315352697,0.06694560669456068,0.1908713692946058,0.4217052757740021,0.5719342231750488,0.5888886145358124,1.9999999994e-10
68833fb9a0127d000859748b,base_qwen,0.04416013214148158,0.3009708737864078,0.0784313725490196,0.22330097087378645,0.49618786573410034,0.5992490649223328,0.5669176859248832,1.0
68832f0a1245ba00082aecc4,base_qwen,3.652973959369734e-06,0.2987551867219917,0.07531380753138074,0.19917012448132781,0.4962044656276703,0.6043953895568848,0.6140387047003281,1.0
